userid,test_group,first_visit_at,order_completed_at,time_to_order,region,marketing_group,product_review,successful_orders,average_receipt_rub,read_pushes
e7503605308f4115a071bbb407779ba9,control,2022-03-02,2022-03-03,34,region,email_maketing,video,15,22050,25
ee34f6652eb842ac90b38a91cf67b15e,control,2022-03-09,2022-03-10,24,Omsk,target,video,17,8757,27
99179ddfb8fe4a04acf6329f39ae86a3,control,2022-03-06,2022-03-08,60,region,target,video,13,55662,26
5f774a4141244541893bdef7287e03a8,control,2022-03-13,2022-03-14,42,Saint Petersburg,target,video_and_photo,12,76138,20
26f06aa5c77c44afa4c991ceb7308ca9,control,2022-03-03,2022-03-03,23,region,email_maketing,text,16,81530,20
8eb16aacdc9941718a500f3dc63cae85,control,2022-03-08,2022-03-08,8,Chelyabinsk,target,photo,18,4627,8
d323bf3f3db84a188f6f4db3e88984b4,control,2022-03-02,2022-03-05,73,Kazan,social_media,video,15,12718,14
0088372976c84ff29b7268dc50708e7d,control,2022-03-17,2022-03-18,33,Chelyabinsk,target,video,2,43643,16
0d459e8983c54246b1fe528465607f84,control,2022-03-05,2022-03-05,21,Samara,email_maketing,video_and_photo,1,39052,26
cc2be7eccbd440898367ba943e2d1650,control,2022-03-14,2022-03-15,28,Kazan,social_media,photo,9,3664,20
481da37cb98b43e49af1b3e72646e150,control,2022-03-17,2022-03-17,15,Chelyabinsk,social_media,video_and_photo,12,40378,21
021a3d3a02e348a2a77a629f3ad8a38f,control,2022-03-20,2022-03-22,70,region,social_media,text,15,62774,20
1a64d905bda94742ae0dd41a1ccb6968,control,2022-03-11,2022-03-11,21,Kazan,social_media,no_reviews,14,44118,12
60c480c2b62b427bb74fa573b209ffc8,control,2022-03-02,2022-03-03,36,Samara,target,video_and_photo,14,72856,6
d382b7f0d52244c5aef69eb8740440a5,control,2022-03-20,2022-03-20,18,Chelyabinsk,target,video,14,5613,0
00f550c3df38418489e44ebd93e75e02,control,2022-03-16,2022-03-18,58,region,target,video,10,59204,30
f95a5bda5dda491d810dc9cbdff97053,control,2022-03-10,2022-03-10,12,Novosibirsk,social_media,photo,3,13406,23
60eaa480f5014473b810437c2e4df16f,control,2022-03-01,2022-03-01,5,region,target,no_reviews,13,72771,13
7d6a8e3fafe3412b8197a7762b169bb0,control,2022-03-15,2022-03-16,24,Saint Petersburg,target,no_reviews,18,59434,25
214111b6361a44628273e0dc33eec6c3,control,2022-03-18,2022-03-20,66,Yekaterinburg,target,video,6,65814,4
bb284871c06840d5ad9abee51d1ac788,control,2022-03-05,2022-03-06,28,Moscow,target,video_and_photo,2,1982,20
38ffde1421b24fb3a5b36317e0a20ab5,control,2022-03-17,2022-03-18,41,Samara,social_media,video_and_photo,3,45384,3
f812c55bec6f4d2d83579767ed4131d2,control,2022-03-12,2022-03-14,70,Samara,email_maketing,video,11,24930,19
783c08a2ac264431a20d9ba071a1811d,control,2022-03-17,2022-03-18,35,Saint Petersburg,target,video_and_photo,13,60367,7
68467236e24b4ca9ae0cde71ad6c04c0,control,2022-03-14,2022-03-16,67,Saint Petersburg,email_maketing,text,16,52165,21
4975976bfb13446eb4ec79a8c36df62b,control,2022-03-09,2022-03-09,6,Omsk,email_maketing,text,17,81037,17
08ed8567cdb143c8a1dc2458bc06397e,control,2022-03-07,2022-03-10,75,Samara,target,no_reviews,16,77319,8
05949a6f970e4ababce0026469d16d65,control,2022-03-09,2022-03-10,33,Saint Petersburg,social_media,no_reviews,11,25925,6
f18fa0dcea774d18b505fb5cd10c930d,control,2022-03-04,2022-03-05,47,Moscow,email_maketing,photo,3,20316,25
09ca6788ee1848a19228b69884ba2792,control,2022-03-11,2022-03-14,75,Moscow,email_maketing,video_and_photo,10,18903,6
31405eb3f0424151bcef59e2fb14439a,control,2022-03-18,2022-03-19,39,Kazan,email_maketing,video_and_photo,3,20269,12
9a5a4e46f5e44610a2d7823b7864ce84,control,2022-03-04,2022-03-04,14,Novosibirsk,email_maketing,video_and_photo,15,72081,4
74bdf585dbf5430aaaff04b889bed85a,control,2022-03-16,2022-03-18,50,Novosibirsk,target,text,11,65616,10
6c7b9b0aab7744c3b0f91693ef760567,control,2022-03-13,2022-03-14,37,Yekaterinburg,social_media,video_and_photo,4,63758,29
74cf82d81e774971820fbdd1f5edff98,control,2022-03-18,2022-03-19,47,Moscow,target,photo,18,26137,15
2c8eaf8b126c4083a38cd9ab228f59dc,control,2022-03-13,2022-03-13,23,Yekaterinburg,target,video_and_photo,8,72565,20
752a5baa2e6948f3986a5c345f693bbd,control,2022-03-07,2022-03-08,41,Chelyabinsk,email_maketing,no_reviews,1,21539,23
9cf5e0a2593b41d489d65b303c2674d1,control,2022-03-17,2022-03-19,58,Novosibirsk,email_maketing,text,11,9355,27
9c88675f0c854389b8448ff39b5b4da5,control,2022-03-10,2022-03-12,64,Samara,target,video_and_photo,2,36948,3
24ad46855f7346eeb971d5eb8ab039d6,control,2022-03-17,2022-03-20,77,Saint Petersburg,email_maketing,text,14,48483,21
19e98370c8c042eb8506d0663768d9a8,control,2022-03-05,2022-03-07,48,Kazan,email_maketing,video_and_photo,13,29259,19
329175dad9234830b1b32955994266fc,control,2022-03-09,2022-03-11,59,Yekaterinburg,social_media,text,6,72916,25
94cdc91e4d4145c39298e74cac2a81f9,control,2022-03-19,2022-03-19,17,Kazan,target,video_and_photo,8,23097,25
8d305f7df2f84cbd98087f0e72af08b4,control,2022-03-16,2022-03-17,26,Novosibirsk,social_media,photo,4,46429,24
92ca35dcc9904100b8c5b4af2cb75140,control,2022-03-01,2022-03-03,63,region,email_maketing,video_and_photo,10,30234,13
e9e90e128aeb4f68bc12634051cbcb3f,control,2022-03-01,2022-03-03,57,Moscow,email_maketing,no_reviews,8,46035,12
808cae5014b943798967e29a13f061df,control,2022-03-03,2022-03-06,76,Omsk,social_media,text,5,4138,30
3f442dc1a84b4e8b8bd7c668b5e3e016,control,2022-03-16,2022-03-17,43,Novosibirsk,target,photo,3,59161,2
591acbb480964b1fbd359bdebdce2fec,control,2022-03-17,2022-03-19,67,Yekaterinburg,social_media,video_and_photo,17,67704,30
00ab1cd1d511412dacea41fc651bc339,control,2022-03-18,2022-03-19,46,Chelyabinsk,target,no_reviews,16,49574,2
ad04328c7bba450ab59c46cb8a7526b8,control,2022-03-20,2022-03-20,23,region,target,video_and_photo,19,32019,29
887b4449c5cb47138c6abbe035b4fef5,control,2022-03-14,2022-03-15,46,Moscow,social_media,no_reviews,9,35194,8
cf20647f61ac4c8c8ecee0baddba7c1e,control,2022-03-16,2022-03-18,70,Chelyabinsk,target,video,9,14642,1
6e4f10ab1a1f4d53b9b93d4ea9367741,control,2022-03-07,2022-03-07,22,Novosibirsk,social_media,no_reviews,14,41507,30
d00d5d0d9b894dfa927f959ce845b16a,control,2022-03-06,2022-03-08,64,Yekaterinburg,email_maketing,no_reviews,2,15719,19
08dcc926ccd543fda4bcd1f3e6462141,control,2022-03-02,2022-03-02,4,Kazan,target,photo,5,81989,22
63e18e6ca00e4839890673871989ca02,control,2022-03-11,2022-03-12,41,Yekaterinburg,social_media,video,4,22358,14
14dc42673c774bd784c5992fd4e597a4,control,2022-03-16,2022-03-18,49,Novosibirsk,social_media,video_and_photo,5,13580,7
e4681b96359e44c3b13ccd2bcf290d98,control,2022-03-10,2022-03-11,34,Novosibirsk,email_maketing,no_reviews,2,34007,12
beaf9f53aaff440d89c7ad9d67a09c3d,control,2022-03-10,2022-03-10,19,region,social_media,no_reviews,14,34685,20
fdce2c18fa884f7a8b38a73235ed1168,control,2022-03-20,2022-03-21,40,Novosibirsk,social_media,video_and_photo,17,37174,14
e38430672283426c9dfc011d2b5a660a,control,2022-03-13,2022-03-13,11,Kazan,email_maketing,video,10,72382,29
085d3120e08547eca507faf8448e017f,control,2022-03-11,2022-03-14,72,region,target,photo,10,6383,18
07cf52608e3f4f429a7d970994c7aca2,control,2022-03-10,2022-03-10,8,Chelyabinsk,target,video_and_photo,4,64920,28
5a8a5f33e2c044c8ab7956242eb6ef8b,control,2022-03-15,2022-03-17,63,Samara,social_media,photo,19,74162,13
da60cdca5c174c6983aae7577f794c1c,control,2022-03-16,2022-03-18,65,Saint Petersburg,target,no_reviews,14,3881,8
6b4414474c354effa2b0a8af2a5b5c06,control,2022-03-17,2022-03-18,40,Novosibirsk,social_media,photo,7,11286,11
f6efb2c70817416bac6ec6b5f1748a56,control,2022-03-03,2022-03-05,55,Chelyabinsk,social_media,no_reviews,8,84625,6
3f6dfc94d7de45d19fbf5e387db05d90,control,2022-03-16,2022-03-18,56,region,social_media,no_reviews,14,76703,4
07ede684d91b40bc9effa2a7c0e91018,control,2022-03-06,2022-03-06,10,Omsk,email_maketing,photo,12,34252,32
e9f18bc3b3114556956e1eddf349a780,control,2022-03-02,2022-03-04,71,Chelyabinsk,social_media,video,1,75855,4
2f9cf6a2907b4347bf2b00272ec7e6cc,control,2022-03-01,2022-03-03,67,Kazan,email_maketing,video_and_photo,4,29560,25
0899f44eb3c044f19beed5500e8e7c04,control,2022-03-09,2022-03-09,10,Novosibirsk,social_media,no_reviews,12,54984,4
b57fbc2f374d41c1a42108170fc019de,control,2022-03-17,2022-03-17,6,Yekaterinburg,target,video,3,67263,16
3ddbb36f45a5480caaa68dee5248c86f,control,2022-03-08,2022-03-09,42,Moscow,email_maketing,photo,6,35080,15
39341f7c47714c069f82242654d82600,control,2022-03-01,2022-03-03,50,Chelyabinsk,email_maketing,video,10,8563,23
cd95a8597c3049f3bd2bf939fd22617d,control,2022-03-17,2022-03-19,51,Saint Petersburg,target,photo,12,47527,27
a2cef372ad1244e4a82fb90f4db4a747,control,2022-03-18,2022-03-18,12,Omsk,email_maketing,photo,5,77241,10
0ec3a4ad203a4ec88ab14de5d2064ad2,control,2022-03-20,2022-03-22,54,Kazan,social_media,video_and_photo,4,74901,27
f61334bf8be6495ea30a8835ff96ad11,control,2022-03-07,2022-03-08,34,region,target,video_and_photo,10,82588,27
a56f97c4069b4c949c2d4f41b50e67a5,control,2022-03-17,2022-03-18,38,Saint Petersburg,social_media,video_and_photo,6,4785,11
cee81a84c9dc4ca69b2e2fd614377b3f,control,2022-03-07,2022-03-09,51,Samara,email_maketing,text,2,18251,16
7377a78cd4f54c52b1d030963043172e,control,2022-03-02,2022-03-03,44,Omsk,target,no_reviews,8,65692,5
05d352e4bea945a78c70df8b877e001f,control,2022-03-04,2022-03-05,46,Kazan,social_media,photo,16,82486,27
5e8326759ac243c9a16bbfaa2dff3665,control,2022-03-01,2022-03-03,49,Novosibirsk,social_media,photo,16,50119,8
538cbe785e4246e5a30474947b4487dc,control,2022-03-05,2022-03-08,76,Kazan,social_media,photo,11,10122,31
1bab09afe6424bd0b4ea38adb6defb53,control,2022-03-11,2022-03-12,32,Omsk,email_maketing,video,14,53490,6
976b7a7fe5f44b9badf0c25eeb9dfd64,control,2022-03-05,2022-03-07,63,region,email_maketing,video,16,40803,9
34369bb531bd4d4bb13c1c109c4facb1,control,2022-03-10,2022-03-12,71,Saint Petersburg,email_maketing,video,18,16504,1
af78e13d1fd8484b866e947be833e080,control,2022-03-09,2022-03-09,20,Novosibirsk,social_media,video,3,84051,0
1c742a5992ac4df1a63ecb64140338c7,control,2022-03-15,2022-03-16,47,Yekaterinburg,social_media,video,9,48942,22
f3e71fb39c13420c907be703415c0660,control,2022-03-09,2022-03-10,36,Novosibirsk,social_media,video,19,62457,9
04871de024604244adab96cfd6e1e985,control,2022-03-02,2022-03-03,30,Samara,target,video_and_photo,11,54164,24
ed7de755a7e04f4885e6527533d467d4,control,2022-03-10,2022-03-10,8,Saint Petersburg,email_maketing,video_and_photo,10,66478,3
b2982db9ff524f9ea5899e119ee878c0,control,2022-03-08,2022-03-09,42,Yekaterinburg,target,video,13,77013,15
8a24aadc477b402bb0dbf117f1117794,control,2022-03-06,2022-03-07,30,Novosibirsk,social_media,photo,17,40815,28
25868b259d32451ebb17c53d6b754cc6,control,2022-03-20,2022-03-23,72,Novosibirsk,target,no_reviews,11,2034,15
939cc333e6cc490c8f5ae0f8568c79da,control,2022-03-13,2022-03-14,29,Kazan,email_maketing,no_reviews,13,5359,18
9aa22aa4cdc644f8a5dbd68f0053d723,control,2022-03-10,2022-03-10,22,Novosibirsk,target,video,14,5932,9
df4f0619c940474eb886e8c0cdd1f8ab,control,2022-03-11,2022-03-11,21,Novosibirsk,email_maketing,no_reviews,13,3657,17
69a836f0cd414600bc9e6f4b2cf7cab0,control,2022-03-18,2022-03-18,21,Novosibirsk,social_media,video,8,8952,6
5e985b44f8c5419b9a27dbe4ac0b2f4f,control,2022-03-14,2022-03-14,19,Samara,target,no_reviews,2,45218,27
705554023c8247ad8af87bc4915bac94,control,2022-03-17,2022-03-20,77,Moscow,email_maketing,no_reviews,4,15222,30
e82e6ce9981c4e33aeaf3a7d6f956392,control,2022-03-05,2022-03-05,10,Samara,email_maketing,no_reviews,15,3653,21
f0c1305db19d4c68ba1e58df3c25699b,control,2022-03-10,2022-03-13,72,Kazan,email_maketing,video,17,8386,23
957b72f246a8429fa1f1fadb29b45588,control,2022-03-16,2022-03-18,71,Saint Petersburg,email_maketing,video,9,27969,6
0feb72dac18c4124b1c9dcab0b71c17b,control,2022-03-08,2022-03-10,64,Samara,email_maketing,video,5,60463,28
3c55bc0196e3426dace036636c7a731c,control,2022-03-11,2022-03-13,49,Novosibirsk,social_media,video,19,75343,19
6196ef22d318408598a7b9b490bd18b5,control,2022-03-16,2022-03-18,59,Samara,target,photo,11,68115,24
55da10f35be04e07bbe1e5a76ed055c9,control,2022-03-18,2022-03-19,31,Samara,target,no_reviews,6,9863,28
ac274bd699654633a5aedd7990d68086,control,2022-03-16,2022-03-18,64,Saint Petersburg,social_media,video,18,32277,31
f3fc36fbc7174d74a7ced4a086cce40f,control,2022-03-18,2022-03-20,50,Saint Petersburg,social_media,photo,11,30247,10
4162ad462ca64b1d8e29a5d33406d574,control,2022-03-01,2022-03-03,61,Moscow,email_maketing,photo,13,37079,20
86fdc7f102824d07b9141dfd58d7589d,control,2022-03-04,2022-03-05,24,region,target,text,8,43613,10
b46d5ac85ac64285814e4ce58dc6add3,control,2022-03-11,2022-03-12,26,region,social_media,video,5,28137,10
28e12e2aa58141419976bfc23e553767,control,2022-03-12,2022-03-15,72,Saint Petersburg,social_media,video,8,53575,25
7c24485133354487bb6432faebc5d165,control,2022-03-04,2022-03-04,12,Saint Petersburg,social_media,video_and_photo,7,57600,6
be77d83fe60c4f8f814031bce6847a2d,control,2022-03-15,2022-03-16,39,region,email_maketing,photo,3,83646,26
2aeb4602980740b78f1bf9a887b215fe,control,2022-03-19,2022-03-19,16,Omsk,target,no_reviews,7,56716,27
4558ff38a3764f428ea22c86d8f0645a,control,2022-03-17,2022-03-17,5,Kazan,social_media,video_and_photo,8,66115,16
d5ffc2d8a5b8427c9ab8dc3003c03886,control,2022-03-13,2022-03-14,44,Omsk,social_media,text,4,13094,4
f45d9d903bd94da7be6db4145da97c15,control,2022-03-17,2022-03-18,33,Novosibirsk,social_media,no_reviews,13,68078,27
6cc8baaac0794d63837ba52d8b88148c,control,2022-03-19,2022-03-19,11,Yekaterinburg,social_media,video,3,81903,6
2e9afb72c0e841d5907419325448d061,control,2022-03-01,2022-03-02,34,Moscow,target,video_and_photo,7,58421,18
a72dd329b9774df4a65decc40c41f541,control,2022-03-05,2022-03-07,71,Kazan,target,photo,12,58618,15
08e6c7cdb8034f8ca2e9d3416fdb080f,control,2022-03-02,2022-03-02,6,Chelyabinsk,social_media,text,7,14908,26
2ddcc5e44e1a41139cba606676d8f1c0,control,2022-03-04,2022-03-04,8,Yekaterinburg,social_media,video,14,28698,16
3701bb65b4434345ac2a535bde6f7d57,control,2022-03-14,2022-03-15,37,Moscow,email_maketing,no_reviews,2,78663,20
029698c995854355aacc4fc1bea8f0db,control,2022-03-18,2022-03-18,16,Kazan,social_media,video,14,75031,18
cd16e5c9cbbf4b89bb0c78e711c5b5db,control,2022-03-04,2022-03-05,41,Yekaterinburg,social_media,video_and_photo,9,13871,32
0cda878f9d7241b9b0bc63abe4232605,control,2022-03-14,2022-03-17,75,Moscow,target,photo,19,34894,7
32396615e3a2482cafa0813d8c863f75,control,2022-03-13,2022-03-14,47,Omsk,target,video,7,7845,7
3f71d1b18c9f403e93708f2a2615b4fa,control,2022-03-09,2022-03-09,22,Samara,email_maketing,text,7,84325,23
c43efc7c6dfc45a383f52df572f0d550,control,2022-03-10,2022-03-11,44,region,target,text,18,38114,11
f21677161db0429da7d3b6cd0b837b1f,control,2022-03-16,2022-03-19,78,Omsk,social_media,photo,16,43602,30
eedf88c3fe3d470fb7143e87ccf12554,control,2022-03-15,2022-03-15,17,region,email_maketing,text,14,53053,8
0738f9ab97054e60bed10222ba9acf46,control,2022-03-18,2022-03-19,41,Saint Petersburg,target,no_reviews,4,37207,11
fdcf06775928495ebf925c402743982c,control,2022-03-18,2022-03-20,68,Samara,email_maketing,video_and_photo,14,25921,30
b81354624f164e0083e7bc7821bc0e1f,control,2022-03-17,2022-03-18,42,Yekaterinburg,social_media,photo,5,22393,14
ff08885e221943debefa13d12e6a50f8,control,2022-03-19,2022-03-21,51,Novosibirsk,target,text,3,65417,3
9a51b220a6b64a9493067d3aed877985,control,2022-03-18,2022-03-20,51,Novosibirsk,target,text,12,1615,22
20d086b018de48b29be3888d36bc5fe7,control,2022-03-20,2022-03-20,15,Novosibirsk,social_media,video_and_photo,1,80087,31
97903444a5764c259165d60bf194f3d7,control,2022-03-02,2022-03-04,51,region,social_media,photo,11,82842,27
ac3e03dde362479192b53517a179b3f0,control,2022-03-08,2022-03-10,61,Kazan,social_media,photo,12,7032,25
38c6d76693f84eccb7d5fc52b80aceac,control,2022-03-12,2022-03-14,64,Moscow,email_maketing,no_reviews,17,32265,9
cbddc46857e6413daabf4e43eee17e76,control,2022-03-11,2022-03-12,26,Kazan,target,video_and_photo,13,46650,1
432f1dc0149e433eb7fbe805eb15ec41,control,2022-03-01,2022-03-02,41,Novosibirsk,target,video,13,66989,19
e6993fc62f464195ad13543a265386ae,control,2022-03-18,2022-03-20,64,Novosibirsk,email_maketing,video,13,33268,24
afa7aa7720714b5da08f26f2c8c7c94d,control,2022-03-09,2022-03-10,39,region,email_maketing,text,10,72507,29
f7002d9df4ca41a3ac2d4958a0883952,control,2022-03-09,2022-03-11,70,Samara,social_media,no_reviews,3,57927,13
bf8bf20c728b4e958b13edc442fd6633,control,2022-03-08,2022-03-10,52,Moscow,social_media,video,11,12082,5
ea2142ce801a4283b16664923a669c71,control,2022-03-11,2022-03-12,38,Novosibirsk,target,photo,13,42007,26
4801d489b1cb4e5699bcd7ee0e36a1d4,control,2022-03-09,2022-03-10,42,region,social_media,no_reviews,4,76267,13
990a4f6ccc1e45ffae821190ff43df78,control,2022-03-08,2022-03-11,78,Chelyabinsk,social_media,text,12,41884,6
60b3b857682c459b8e8baed99d818f2e,control,2022-03-07,2022-03-09,53,Samara,social_media,no_reviews,18,54742,11
2fc2fe20084d418d88e890bcecc323c3,control,2022-03-07,2022-03-08,37,Novosibirsk,email_maketing,no_reviews,14,84296,26
8d5f938cd0a14ee3819975d3d12c759b,control,2022-03-06,2022-03-07,29,Novosibirsk,target,video_and_photo,1,20874,12
25d8236fad57464baf6384abb169a1f8,control,2022-03-13,2022-03-14,28,Saint Petersburg,target,text,16,1742,4
b9131c3cbff74a83802b303a694feb01,control,2022-03-05,2022-03-06,27,Saint Petersburg,social_media,text,12,38033,22
83f45322c6ae48f2bd2d87c65eebe1c6,control,2022-03-10,2022-03-11,34,Kazan,target,text,6,42103,20
bc75cb7d35f94d87a9775f4b1c85b895,control,2022-03-09,2022-03-11,54,Yekaterinburg,email_maketing,photo,2,62101,10
eaef035d32604891bdb327e0b9de2595,control,2022-03-11,2022-03-13,67,Saint Petersburg,email_maketing,photo,19,18662,0
2e51e7bfda4b436fbb946f103715fb57,control,2022-03-03,2022-03-04,26,Omsk,social_media,photo,16,3499,17
8ede7565f7074e5cac7531f521c56227,control,2022-03-13,2022-03-16,76,Omsk,target,no_reviews,17,53327,13
feac83a6ead84555823589372a0f77e7,control,2022-03-19,2022-03-19,11,Samara,social_media,video_and_photo,7,23196,24
27a27641a89549baa7f4de6ec938c494,control,2022-03-02,2022-03-04,68,Saint Petersburg,target,video,1,16764,21
956261a6b8384c599358043125feb4da,control,2022-03-20,2022-03-22,71,Moscow,social_media,no_reviews,16,49220,20
1739cb82350a45af88f76609feb4f8ea,control,2022-03-07,2022-03-07,8,Saint Petersburg,email_maketing,no_reviews,18,12623,31
020ba6c113354a7dbb517af06c0a67e5,control,2022-03-18,2022-03-18,5,Omsk,social_media,photo,13,42473,24
9a35ca1652e54d09b3fe0d0a7d54ce97,control,2022-03-12,2022-03-14,64,Omsk,social_media,no_reviews,17,35089,6
eb510c53d9af419ca3f01a18ed372844,control,2022-03-16,2022-03-16,16,Moscow,social_media,video_and_photo,15,50058,9
fc143b149a0a426a99eb5d29da0fdf30,control,2022-03-14,2022-03-14,13,Moscow,target,video,8,51203,27
dcc8602c715742ed9ed7d0bdc33712f4,control,2022-03-20,2022-03-21,40,region,social_media,video_and_photo,7,74923,24
376d8fa0c30740d9be13d2fa8ba5f96a,control,2022-03-04,2022-03-05,45,Novosibirsk,social_media,no_reviews,4,68979,9
4f075dbd954e474ea14b42990a7c4fe3,control,2022-03-19,2022-03-19,10,Yekaterinburg,target,video_and_photo,9,11236,14
273c784f8b194bf19e86dfa652aed19c,control,2022-03-17,2022-03-18,30,Yekaterinburg,social_media,video_and_photo,5,13542,18
bae58e2f2a5042799f57d359ada6a859,control,2022-03-01,2022-03-04,77,Saint Petersburg,email_maketing,photo,10,13177,1
d979572a74e5451193a4c0d109af87b1,control,2022-03-13,2022-03-15,61,region,social_media,photo,13,10149,22
144cb530e205417da208cb05fa0c0240,control,2022-03-02,2022-03-04,48,Kazan,target,video_and_photo,8,61880,13
a9fde86a36a14f59817512ccdc795380,control,2022-03-12,2022-03-15,72,Yekaterinburg,target,no_reviews,2,40253,0
9e5256bd8adb4035a1e108a15e294201,control,2022-03-13,2022-03-15,59,Chelyabinsk,social_media,photo,13,75769,30
7c03b4c81c32425db3abffb497676e7e,control,2022-03-19,2022-03-20,43,Yekaterinburg,target,photo,18,26559,19
e37e9005016f48cc8f466963d2abf166,control,2022-03-16,2022-03-17,37,region,social_media,video,17,80173,11
1ab1b5c4d35a42f8ace579a675c897b9,control,2022-03-16,2022-03-19,72,Novosibirsk,social_media,no_reviews,15,13143,28
55600546690148fca48ad569fe0ea117,control,2022-03-18,2022-03-21,74,Moscow,social_media,video,17,8083,22
91bf5379ea154af8a3ec77703e70c239,control,2022-03-04,2022-03-04,22,Yekaterinburg,target,video,14,17206,0
119cdacb78d640fcada720edde10997b,control,2022-03-09,2022-03-11,71,Omsk,email_maketing,video_and_photo,15,35872,32
4b4e2d7e3d6d497fa32beb07216643ed,control,2022-03-04,2022-03-06,55,Chelyabinsk,email_maketing,video_and_photo,4,63641,18
4e3355f1e49e4f1f9b5c30015e2f5b80,control,2022-03-06,2022-03-08,64,Chelyabinsk,target,photo,10,55844,32
524b2b9ac7e2487abae5c4a27eeafccf,control,2022-03-03,2022-03-05,50,Samara,email_maketing,photo,11,48414,3
3a3e4a1d5f22416786e5feb3b282b42d,control,2022-03-03,2022-03-05,67,region,email_maketing,video_and_photo,18,67877,4
